ticker,date,open,high,low,close,volume,ma_5,ma_20,rsi_14,daily_return,momentum_5d,momentum_10d,volatility_10d,volatility_20d,ma_ratio,price_distance_ma20,rsi_change,volume_change,tomorrow_close,tomorrow_return,target_up
AAPL,2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,159479200,24.997999572753905,24.53149995803833,74.93489431346593,0.013501694325908975,0.04938143435225606,0.05617972842321284,0.022376116623674298,0.016425424101215648,1.0190163510390124,0.06332670766531279,1.107570795830668,-0.5682507298732576,26.052499771118164,-0.0012459004981847377,0
AAPL,2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,110934800,25.27549934387207,24.639124965667726,73.79855769665421,-0.0012459004981847377,0.05625375244633979,0.05497064559909526,0.022411981767262827,0.016383357389846195,1.0258277994486846,0.05736302760020262,-1.1363366168117182,-0.3043933001921254,26.512500762939453,0.017656693056811612,1
AAPL,2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,152671600,25.71099967956543,24.766125011444093,76.00966482163125,0.017656693056811612,0.08948024493069284,0.06230593114912919,0.022696114319618696,0.016641337776662813,1.0381518977104705,0.07051469499925345,2.2111071249770333,0.3762281989060241,26.1200008392334,-0.014804334272937036,0
AAPL,2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,135266400,26.101499938964842,24.884750080108642,71.6070424378016,-0.014804334272937036,0.08079037277252366,0.04616001285240112,0.02362460032843815,0.016932446039989384,1.048895402000794,0.04963886537531037,-4.402622383829652,-0.11400417628425985,26.447500228881836,0.012538261069138912,1
AAPL,2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,120810400,26.2435001373291,25.013000106811525,70.58823529411765,0.012538261069138912,0.027586246250332236,0.058323348183786594,0.02369954326112953,0.01701819231557044,1.0491944199121674,0.057350182542863726,-1.0188071436839437,-0.1068705901835193,26.467500686645508,0.0007562324450547386,1
AAPL,2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,109634800,26.320000457763673,25.137125110626222,70.76744022858685,0.0007562324450547386,0.014663661705878184,0.06476920870602698,0.0234567004365089,0.01704698176036795,1.0470569065448703,0.05292473065891268,0.1792049344691975,-0.09250528100229782,26.8700008392334,0.015207335114606257,1
AAPL,2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,162213600,26.483500671386718,25.272125148773192,71.69598048121017,0.015207335114606257,0.03137898763256164,0.08939792588120055,0.023023050578422057,0.017189886619857535,1.0479332670079125,0.06322680348620291,0.9285402526233213,0.47958130082783934,27.092500686645508,0.008280604408736458,1
AAPL,2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,112148800,26.59950065612793,25.414500141143797,72.99784081479311,0.008280604408736458,0.021876469854432257,0.1133142266659184,0.02168110236991054,0.017191739779402544,1.0466269455784307,0.06602532161493024,1.3018603335829368,-0.30863503430045325,27.202499389648438,0.004060116276278336,1
AAPL,2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,105260800,26.816000366210936,25.556875133514403,73.49973765085076,0.004060116276278336,0.041443281609282234,0.12558187255193665,0.0209419253882598,0.017193774534603714,1.0492675738375135,0.06439066777675095,0.5018968360576537,-0.061418401266888245,27.0,-0.0074441464641846755,0
AAPL,2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,96034000,26.92650032043457,25.69600009918213,72.42282271731905,-0.0074441464641846755,0.02089043449614225,0.049052969416761405,0.01058824158093172,0.017260703244236484,1.047886839060668,0.050747193951768965,-1.076914933531711,-0.08765656350702256,26.982500076293945,-0.0006481453224465028,0
AAPL,2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,109938000,27.029500198364257,25.810250091552735,75.17653080042354,-0.0006481453224465028,0.019457802070003805,0.03440678640297645,0.010243546916099274,0.016977063842292063,1.0472389884827409,0.045418001785456186,2.7537080831044847,0.14478205635504082,27.045000076293945,0.0023163161242760744,1
AAPL,2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,74641600,27.064500045776366,25.92775011062622,81.2572405597181,0.0023163161242760744,0.0065128110009220475,0.038096164049335135,0.010123894625962093,0.016950660997125628,1.0438429840730477,0.04309089531103716,6.080709759294564,-0.3210573232185414,27.3700008392334,0.012017036865321629,1
AAPL,2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,103472800,27.120000076293945,26.048375129699707,85.64276504301036,0.012017036865321629,0.010242692463035663,0.03234323627036351,0.009396683357672301,0.01697907028407479,1.0411398001318093,0.050737357050221865,4.385524483292258,0.3862618164669567,27.344999313354492,-0.0009134645638397831,0
AAPL,2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,135177600,27.148500061035158,26.167250061035155,77.26887110206886,-0.0009134645638397831,0.005238486422327826,0.046898868099616964,0.007206262377765468,0.01699934857824197,1.0374991639439084,0.04500852208666317,-8.3738939409415,0.30640709442481495,27.30500030517578,-0.0014627540385118154,0
AAPL,2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,101424000,27.209500122070313,26.28300008773804,73.1060890674219,-0.0014627540385118154,0.01129630759910305,0.032422726869192564,0.0068474371170819835,0.017035271033085653,1.0352509238382006,0.038884458167868896,-4.162782034646952,-0.24969817484553658,27.270000457763672,-0.0012818109145186218,0
AAPL,2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,87938800,27.267000198364258,26.403625106811525,73.03691053542184,-0.0012818109145186218,0.010655068309341598,0.03032019458955082,0.006958246602158893,0.016936036845814698,1.0326991118855873,0.03281274247181476,-0.06917853200006618,-0.13295866855970973,27.34000015258789,0.002566912125015808,1
AAPL,2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,101472400,27.326000213623047,26.537375068664552,68.36847711772984,0.002566912125015808,0.010907749138907352,0.017491600248416672,0.005490159554585989,0.016690052354711694,1.0297175264289686,0.03024508195880604,-4.668433417692,0.15389793811150487,27.127500534057617,-0.007772480517347691,0
AAPL,2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,103280800,27.27750015258789,26.6770001411438,74.30640556752985,-0.007772480517347691,-0.008860076643774528,0.001291864778999896,0.005710666261785504,0.016404604551024504,1.0225100276742864,0.016887220846807827,5.937928449800012,0.017821594837611032,27.212499618530273,0.003133317954079118,1
AAPL,2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,85030800,27.251000213623048,26.829250144958497,70.90164532448934,0.003133317954079118,-0.004845481738941171,0.00036762169308746095,0.005647212619805524,0.016155402565375458,1.0157197859196896,0.014284762768287607,-3.4047602430405135,-0.17670273661706726,27.00749969482422,-0.0075333000121187155,0
AAPL,2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,94700400,27.191500091552733,26.89275016784668,63.399495853523014,-0.0075333000121187155,-0.01089546262686436,0.0002777664749711306,0.00566041516546223,0.008623616442759054,1.0111089390947916,0.004266931654864248,-7.502149470966323,0.11371879366065007,26.892499923706055,-0.004258068033606288,0
AAPL,2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,100344800,27.11599998474121,26.93312520980835,50.65120469556346,-0.004258068033606288,-0.013843070323460327,-0.0033355008740262315,0.005822132142019417,0.008334862347874618,1.00678995747832,-0.0015083762387700927,-12.748291157959557,0.059602704951615904,26.735000610351562,-0.005856625966396467,0
AAPL,2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,111065200,26.995000076293945,26.967250251770018,39.24809580244761,-0.005856625966396467,-0.022128732218718028,-0.01146235773961446,0.005982553366936358,0.008479028122539417,1.0010290194315272,-0.008612284873323772,-11.40310889311585,0.10683563074519054,26.704999923706055,-0.0011221502136001815,0
AAPL,2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,99881200,26.91049995422363,26.976875209808348,34.28120310720334,-0.0011221502136001815,-0.015574623611973704,-0.024296707896848235,0.003827520832631263,0.007566285620237034,0.9975395498897298,-0.010078086657102636,-4.966892695244269,-0.10069760825172958,26.5,-0.007676462246460347,0
AAPL,2016-08-30,26.450000762939453,26.625,26.375,26.5,99455600,26.768000030517577,26.99587516784668,34.22712022681216,-0.007676462246460347,-0.02618280674389417,-0.03090142017088371,0.004112714978816158,0.006956252956972918,0.9915588905374509,-0.018368553149826772,-0.05408288039117792,-0.004261062141824534,26.524999618530273,0.000943381831331136,1
AAPL,2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,118649600,26.67150001525879,26.9997501373291,35.635767395511934,0.000943381831331136,-0.017865410783894697,-0.028566221495249566,0.004287527123916029,0.0063810728878713465,0.9878424755636356,-0.01758351526899693,1.4086471686997726,0.19299064104987562,26.6825008392334,0.005937840639707037,1
AAPL,2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,106806000,26.62950019836426,27.010500144958495,39.25928186487268,0.005937840639707037,-0.007808834621861993,-0.02154380669850753,0.005115515449919576,0.006510199590041626,0.9858943764628753,-0.012143399935758636,3.6235144693607495,-0.09981997410863586,26.9325008392334,0.009369436602149506,1
AAPL,2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,107210000,26.669000244140626,27.013625144958496,36.43410210855273,0.009369436602149506,0.00738732838499967,-0.014904876045361726,0.006160126828632054,0.0059162973619865614,0.9872425526389528,-0.0030030884522078694,-2.8251797563199545,0.00378255903226421,26.924999237060547,-0.00027853344246164813,0
AAPL,2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,107521600,26.713000106811524,27.00525007247925,36.83384773970121,-0.00027853344246164813,0.008238131959670936,-0.007464797456840366,0.005752384741178171,0.0055968415446054015,0.9891780314981955,-0.0029716753299198206,0.39974563114848394,0.0029064452942821895,27.09000015258789,0.006128167881253921,1
AAPL,2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,169457200,26.831000137329102,26.99962511062622,43.75,0.006128167881253921,0.022264156701429894,-0.004501588154693703,0.006046544979420806,0.0056996999794557066,0.9937545439017688,0.003347270252508139,6.916152260298787,0.5760293745628786,26.3799991607666,-0.02620896965013353,0
AAPL,2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,212008000,26.802000045776367,26.96862506866455,31.419615488451996,-0.02620896965013353,-0.005466558335494809,-0.023234306809151728,0.010044864426395572,0.008026064624908945,0.9938215232528933,-0.02182632249138594,-12.330384511548004,0.25110057288802135,25.782499313354492,-0.022649729583795297,0
AAPL,2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,186228000,26.621999740600586,26.908625030517577,23.35330201085604,-0.022649729583795297,-0.033730028954241154,-0.04127547135820886,0.011946477840083328,0.009354421597347519,0.9893482000811292,-0.04184999106739662,-8.066313477595955,-0.12159918493641753,26.360000610351562,0.022398964893909357,1
AAPL,2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,181171200,26.50749969482422,26.87437505722046,38.32701225749145,0.022398964893909357,-0.021256853654223473,-0.01402655662759933,0.014552869557401017,0.010829671817224839,0.9863485062772588,-0.019139959376681226,14.973710246635406,-0.02715381145692375,26.987499237060547,0.023804954938527745,1
AAPL,2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,248704800,26.519999694824218,26.855249977111818,47.0626610724468,0.023804954938527745,0.002321262832719828,0.01057851766191975,0.016582966991502815,0.011860097040336927,0.9875163968842842,0.004924521650755187,8.735648814955354,0.3727612335735482,27.9424991607666,0.03538675129982405,1
AAPL,2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,443554800,26.69049949645996,26.885124969482423,60.20740941871308,0.03538675129982405,0.03146914002867862,0.05443393059496615,0.01938338511968101,0.01433489257410385,0.9927608492337907,0.039329338899648514,13.144748346266276,0.7834589440975808,28.892499923706055,0.03399841787499547,1
AAPL,2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,359934400,27.192999649047852,26.964499950408936,68.4672045514265,0.03399841787499547,0.09524263998750038,0.0892554322044874,0.02125162209317586,0.01607808889661361,1.0084740936809196,0.07150141767297558,8.259795132713428,-0.18852326702360112,28.729999542236328,-0.005624310180802228,0
AAPL,2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,319547600,27.782499694824217,27.03749990463257,68.40402949841712,-0.005624310180802228,0.1143217417775757,0.07673563716307763,0.021733033744437753,0.01616733980243199,1.0275543150372421,0.06259822999809872,-0.0631750530093882,-0.11220600198258346,28.395000457763672,-0.011660253735130466,0
AAPL,2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,188092000,28.18949966430664,27.090249919891356,64.7598191734873,-0.011660253735130466,0.07720029591399036,0.05430240686746046,0.022548446720446133,0.016484971389732123,1.0405773201674358,0.04816310450182626,-3.6442103249298157,-0.41138033895419646,28.392499923706055,-8.806247639747689e-05,0
AAPL,2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,138057200,28.470499801635743,27.15349988937378,67.13443437362173,-8.806247639747689e-05,0.05206116633126534,0.05450327681441802,0.02254307520133438,0.016333504016456356,1.0485020316949034,0.04562947831329622,2.3746152001344285,-0.2660123769219318,28.387500762939453,-0.00017607328625635077,0
AAPL,2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,144012800,28.55950012207031,27.212249946594238,66.92412242100843,-0.00017607328625635077,0.01592561923729674,0.04789592480779703,0.022613107577403146,0.016342521901647603,1.0495089593150195,0.04318830007264074,-0.21031195261329572,0.04313864108499965,28.655000686645508,0.009423158661972852,1
AAPL,2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,124296000,28.512000274658202,27.294624996185302,67.572372159284,0.009423158661972852,-0.008220099945926873,0.08623963602176232,0.019795075208508317,0.016248282068894327,1.0446012824372213,0.04984042428318136,0.6482497382755668,-0.13691005243978316,28.177499771118164,-0.016663790057066086,0
AAPL,2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,209924800,28.40150032043457,27.358874988555907,60.65923018938914,-0.016663790057066086,-0.019230761570529387,0.09289248604859424,0.01881534671082443,0.01677190574834157,1.03810921802577,0.029921726785355096,-6.913141969894859,0.6889103430520693,28.219999313354492,0.0015082793924778848,1
AAPL,2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,119477600,28.366500091552734,27.433124923706053,61.02127366694229,0.0015082793924778848,-0.006163097080047142,0.07056140591561699,0.018325599848576415,0.01665995824891308,1.0340236546307604,0.028683366981953506,0.3620434775531507,-0.43085523959055816,28.272499084472656,0.0018603746419412204,1
AAPL,2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,98429600,28.342499923706054,27.511499881744385,60.26029306138931,0.0018603746419412204,-0.004226497827097053,0.04761463209779304,0.01737783451771065,0.01663598008711424,1.0302055520612705,0.027661131017914453,-0.7609806055529802,-0.1761669132958814,28.487499237060547,0.007604568380938481,1
AAPL,2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,118564400,28.362499618530272,27.61087484359741,70.00474709842209,0.007604568380938481,0.003522623388235946,0.01950434258432998,0.013795475004828615,0.016470560206769496,1.0272220557729685,0.031749243674052297,9.744454037032774,0.20456041678519465,28.045000076293945,-0.015533099521453875,0
AAPL,2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,143548000,28.24049949645996,27.686874866485596,72.127150127853,-0.015533099521453875,-0.021287754169758255,-0.029332866648785316,0.009145830237958454,0.017021223331862536,1.0199959234346276,0.012934836868925714,2.122403029430913,0.21071755096808142,28.262500762939453,0.007755417580810109,1
AAPL,2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,145516400,28.25749969482422,27.7658748626709,70.01578855694837,0.007755417580810109,0.0030166264754409866,-0.0162721471195848,0.009672209359880455,0.017042983511963136,1.0177060811008074,0.017886196733394755,-2.1113615709046343,0.01371248641569367,28.1299991607666,-0.004688247628341524,0
AAPL,2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,86807200,28.239499664306642,27.825749778747557,63.41749258676697,-0.004688247628341524,-0.0031892329829115162,-0.009332674510474037,0.00910060944145735,0.017057119130206813,1.014869316688641,0.01093409465830164,-6.598295970181397,-0.40345418110948317,28.25,0.0042659382443481775,1
AAPL,2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,118947200,28.23499984741211,27.891999816894533,54.49233912382961,0.0042659382443481775,-0.0007957939765222966,-0.005018928382106824,0.009246738606173081,0.01705102095392602,1.0122974341305502,0.012835228217971784,-8.92515346293736,0.37024578606382885,28.262500762939453,0.0004425048828125,1
AAPL,2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,85812400,28.190000152587892,27.950624847412108,37.32397339078656,0.0004425048828125,-0.007898147613756956,-0.004403346425029042,0.009250949433619367,0.017035475886159456,1.0085642201733442,0.011158101732248848,-17.168365733043046,-0.27856729708643835,28.47249984741211,0.007430307962982052,1
AAPL,2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,115117200,28.275500106811524,28.055249881744384,44.91609929505333,0.007430307962982052,0.015243350684799095,-0.0063689001870606,0.00903470344803114,0.015683978543093363,1.0078505886062508,0.01487243804373417,7.592125904266766,0.34149843146211967,28.514999389648438,0.0014926522948139898,1
AAPL,2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,97433600,28.32599983215332,28.19187488555908,52.67854557963771,0.0014926522948139898,0.00893405112402812,0.0119776282946229,0.007055852114612409,0.014406867915598545,1.0047575745543247,0.011461618122279305,7.762446284584378,-0.15361388220005356,29.012500762939453,0.017447006275287613,1
AAPL,2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,144944000,28.502500152587892,28.324499893188477,61.33455701084224,0.017447006275287613,0.03137225838967295,0.028082971965556647,0.008731101423202806,0.014134750051007767,1.0062843213497379,0.02428995648097665,8.656011431204533,0.4876182343667892,29.075000762939453,0.0021542438037549516,1
AAPL,2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,256164000,28.667500305175782,28.428874969482422,62.3097434832618,0.0021542438037549516,0.029203566829715255,0.028384532830616704,0.008728052522057893,0.013421716444886031,1.0083937664064975,0.022727800313963487,0.9751864724195585,0.7673308312175737,29.334999084472656,0.008942332406216558,1
AAPL,2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,150347200,28.881999969482422,28.498499965667726,62.20822207139985,0.008942332406216558,0.03794775029036246,0.029749885743202142,0.008819020958277846,0.011279581685373408,1.0134568487561346,0.029352391171909575,-0.10152141186194541,-0.41308224418731754,29.2450008392334,-0.003067947777332436,0
AAPL,2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,140769600,29.03650016784668,28.516125011444093,72.26280449967382,-0.003067947777332436,0.027131477599832365,0.04278840291228225,0.006485091612388535,0.008544322735284503,1.0182484526278992,0.025560128786670466,10.054582428273967,-0.06370321495844289,29.407499313354492,0.00555645305036534,1
AAPL,2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,142608800,29.21500015258789,28.55,73.58492424391656,0.00555645305036534,0.031299314143771406,0.040512994940506974,0.006388355384390806,0.008478316219891667,1.0232924746965986,0.030035002219071405,1.322119744242741,0.01306532092156254,29.387500762939453,-0.0006800493371416083,0
AAPL,2016-10-17,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,94499600,29.29000015258789,28.599625015258788,72.4346703467925,-0.0006800493371416083,0.012925462822530154,0.04470322217167744,0.005889069498545246,0.007940134426523906,1.0241393073147207,0.02754846426344093,-1.1502538971240597,-0.3373508507188897,29.36750030517578,-0.0006805770223541341,0
AAPL,2016-10-18,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,98214000,29.348500061035157,28.648375034332275,69.21402144562217,-0.0006805770223541341,0.010060173157730778,0.039557532926576267,0.006105201461357538,0.007948451704206232,1.0244385598088495,0.025101782212139545,-3.2206489011703354,0.039305986480365984,29.280000686645508,-0.0029794711031245757,0
AAPL,2016-10-19,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,80138400,29.337500381469727,28.693000030517577,81.9122007381005,-0.0029794711031245757,-0.0018748389140486044,0.03600176545736877,0.006409095052333355,0.008008137153661552,1.0224619367185956,0.020457974262140688,12.69817929247833,-0.18404300812511454,29.264999389648438,-0.0005123393663003517,0
AAPL,2016-10-20,29.21500015258789,29.344999313354492,29.082500457763672,29.264999389648438,96503200,29.341500091552735,28.723499965667724,78.93216987696074,-0.0005123393663003517,0.0006838279993552909,0.027833858863234306,0.006368397176942221,0.0078014577322612,1.0215154882456416,0.01885213935028629,-2.9800308611397526,0.20420672237029946,29.149999618530273,-0.003929601008597405,0
AAPL,2016-10-21,29.202499389648438,29.227500915527344,29.06999969482422,29.149999618530273,92770800,29.29000015258789,28.77212495803833,79.73768617541862,-0.003929601008597405,-0.00875625948607206,0.02226898974132041,0.006710615645449461,0.0067217975208301835,1.0179991987142012,0.013133359494407859,0.8055162984578743,-0.03867643767253315,29.412500381469727,0.009005172088324409,1
AAPL,2016-10-24,29.274999618530273,29.434999465942383,29.25,29.412500381469727,94154800,29.295000076293945,28.831750011444093,81.29213246627093,0.009005172088324409,0.0008506888262440615,0.013787147195571281,0.004858282131365625,0.006915641500612738,1.0160673585427862,0.02014273742645245,1.5544462908523116,0.01491848728263645,29.5625,0.0050998594673976605,1
